Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp (W),Dry bulb temperature (degC),Relative humidity (%RH),Atmospheric pressure (mb),Precipitation (mm) accumulated daily total,Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Diffuse horizontal irradiance (W/m2)
2012-08-14T06:15:31,72.2,15.4,2.2393,17.9,52.2,823.2,0.0,266.0,118.3,66.2
2012-08-14T06:30:31,106.8,16.9,3.2507,19.2,50.3,823.0,0.0,308.6,153.6,82.2
2012-08-14T06:45:31,149.0,19.3,4.6856,20.5,45.7,823.0,0.0,359.2,197.6,95.9
2012-08-14T07:00:31,202.8,22.4,6.7390,22.2,38.3,823.5,0.0,435.2,255.5,110.4
2012-08-14T07:15:31,259.3,25.6,9.1245,22.5,39.8,823.3,0.0,491.1,307.0,123.3
2012-08-14T07:30:31,315.2,29.0,11.5501,24.5,32.1,822.9,0.0,531.3,357.4,134.0
2012-08-14T07:45:31,370.3,32.8,13.9714,25.6,33.8,823.2,0.0,562.7,403.9,144.6
2012-08-14T08:00:31,428.8,34.3,16.6583,24.9,38.9,823.3,0.0,591.1,455.4,154.5
2012-08-14T08:15:31,486.4,38.2,19.0682,26.9,28.5,822.9,0.0,617.1,503.1,165.1
2012-08-14T08:30:31,542.0,41.6,21.3251,27.8,28.0,822.6,0.0,641.8,549.0,171.6
2012-08-14T08:45:31,594.7,43.3,23.5498,28.5,30.6,822.5,0.0,660.5,589.8,176.9
2012-08-14T09:00:31,650.0,47.2,25.6230,29.6,26.8,822.8,0.0,683.2,635.0,184.5
2012-08-14T09:15:31,702.3,47.7,27.8686,29.6,26.7,823.0,0.0,700.5,677.6,189.8
2012-08-14T09:30:32,746.2,48.8,29.6010,29.7,25.8,822.6,0.0,710.5,709.6,194.3
2012-08-14T09:45:31,789.9,50.0,31.2780,30.1,23.9,822.5,0.0,724.7,744.7,195.8
2012-08-14T10:00:31,833.9,52.5,32.7931,30.8,21.8,822.5,0.0,741.7,780.4,200.3
2012-08-14T10:15:31,871.3,53.2,34.2891,30.8,20.5,822.4,0.0,753.4,809.9,203.4
2012-08-14T10:30:31,902.5,53.9,35.3933,31.3,20.4,821.7,0.0,758.0,832.5,206.4
2012-08-14T10:45:31,949.7,57.2,36.7974,32.4,20.8,822.1,0.0,781.6,871.3,212.4
2012-08-14T11:00:31,958.0,55.9,37.3978,31.7,19.7,822.0,0.0,764.5,872.5,215.5
2012-08-14T11:15:32,1014.4,58.8,39.2225,32.3,19.2,821.6,0.0,791.6,916.4,226.1
2012-08-14T12:00:32,1031.4,60.1,39.6126,33.6,15.9,821.1,0.0,782.3,924.9,232.1
2012-08-14T12:15:32,1019.9,60.5,39.0046,33.9,15.5,821.0,0.0,785.3,915.5,220.3
2012-08-14T12:30:31,1017.5,59.6,39.0619,34.3,13.8,820.9,0.0,778.9,917.4,234.0
2012-08-14T12:45:32,1015.5,63.4,38.3882,35.1,12.3,820.9,0.0,790.3,919.9,233.6
2012-08-14T13:00:32,1005.4,63.6,37.7676,35.0,12.0,820.9,0.0,822.4,910.4,209.3
2012-08-14T13:15:32,985.0,60.7,37.4868,36.0,12.6,820.6,0.0,811.7,889.1,202.5
2012-08-14T13:30:32,956.8,62.3,36.1467,36.5,8.5,820.5,0.0,808.3,869.6,201.7
2012-08-14T13:45:32,948.7,62.8,35.7941,36.9,8.1,820.4,0.0,819.4,858.9,199.4
2012-08-14T14:00:31,899.3,59.4,34.2705,36.3,8.0,820.2,0.0,806.6,821.9,189.5
2012-08-14T14:15:32,858.1,59.5,32.6465,36.9,7.2,820.2,0.0,785.9,783.6,191.0
2012-08-14T14:30:32,829.9,59.3,31.6074,36.2,8.8,820.0,0.0,781.9,767.8,201.7
2012-08-14T14:45:31,788.3,57.3,30.1395,37.3,7.8,820.0,0.0,762.5,744.0,207.8
2012-08-14T15:15:32,708.7,51.1,27.6453,35.2,11.2,819.8,0.0,721.4,681.9,224.5
2012-08-14T15:30:32,166.8,39.2,5.9877,33.3,11.7,819.7,0.0,-2.0,153.8,166.0
2012-08-14T15:45:31,528.4,38.9,21.0284,33.2,12.8,819.8,0.0,601.1,524.3,189.5
2012-08-14T16:00:31,463.0,44.6,17.6672,34.8,13.3,819.8,0.0,566.0,467.8,179.7
2012-08-14T16:45:31,121.7,36.3,4.2237,32.5,15.4,819.7,0.0,34.4,123.1,117.4
2012-08-14T17:00:31,104.1,32.2,3.5600,31.2,17.0,820.0,0.0,19.1,102.4,103.7
2012-08-14T17:15:31,170.0,32.4,5.6393,31.2,17.5,819.8,0.0,239.1,206.0,141.7
2012-08-14T17:30:31,106.9,31.9,3.6878,31.0,18.5,819.6,0.0,19.7,125.0,128.8
2012-08-14T17:45:31,113.9,31.1,3.5582,31.2,17.2,820.1,0.0,258.5,150.7,106.8
2012-08-14T18:00:32,61.9,29.5,2.0418,30.4,18.0,819.6,0.0,94.7,77.3,73.0
2012-08-15T06:15:32,65.3,22.9,2.2184,24.0,25.2,820.3,0.0,112.5,90.6,71.5
2012-08-15T06:30:32,92.3,23.5,3.1436,24.0,25.1,820.8,0.0,123.2,118.9,92.8
2012-08-15T06:45:32,126.4,24.6,4.3192,24.5,24.6,821.0,0.0,158.7,157.2,114.9
2012-08-15T07:00:32,163.9,26.0,5.6579,25.2,23.6,820.7,0.0,191.9,196.2,135.8
2012-08-15T07:15:32,206.5,27.4,7.2996,25.5,22.9,821.1,0.0,231.0,239.6,156.0
2012-08-15T07:30:31,252.9,28.9,9.2331,26.1,21.9,821.3,0.0,264.2,285.5,176.9
2012-08-15T07:45:31,301.4,30.8,11.2325,26.7,20.8,821.1,0.0,292.6,330.1,197.8
2012-08-15T08:00:31,351.5,32.9,13.3437,27.4,19.9,820.9,0.0,321.7,376.6,205.4
2012-08-15T08:15:31,403.2,35.0,15.6089,28.0,18.4,820.7,0.0,358.2,423.1,230.9
2012-08-15T08:30:32,475.9,37.8,18.7655,29.0,17.7,821.0,0.0,411.8,488.5,250.3
2012-08-15T08:45:31,526.7,40.6,20.8643,29.7,17.1,821.2,0.0,431.1,529.4,264.3
2012-08-15T09:00:31,572.9,42.4,22.7458,30.2,16.9,821.4,0.0,447.5,565.1,274.2
2012-08-15T09:15:31,630.0,47.1,24.7908,31.6,14.9,821.1,0.0,479.9,611.6,285.2
2012-08-15T09:30:31,679.1,49.9,26.5950,32.8,14.3,821.1,0.0,502.9,654.9,299.2
2012-08-15T09:45:32,719.7,51.9,28.1054,32.9,21.3,821.3,0.0,507.6,689.4,315.2
2012-08-15T10:00:31,755.5,52.0,29.6002,32.1,21.6,821.1,0.0,516.2,724.5,329.6
2012-08-15T10:15:31,811.1,53.6,31.7140,32.9,18.8,820.8,0.0,553.0,770.9,335.6
2012-08-15T10:30:32,838.5,55.9,32.4742,33.7,16.8,821.1,0.0,546.2,794.7,353.0
2012-08-15T11:00:31,871.8,49.3,34.6844,33.2,15.6,820.8,0.0,546.1,831.6,367.4
2012-08-15T11:45:31,964.2,51.5,38.0778,34.0,12.7,820.5,0.0,566.1,917.5,419.0
2012-08-15T12:15:31,334.6,47.9,13.0595,34.8,11.1,820.8,0.0,0.3,332.8,344.9
2012-08-15T12:30:31,365.1,46.3,14.3513,34.3,11.6,820.6,0.0,5.0,380.6,390.5
2012-08-15T13:00:32,324.4,45.5,12.7518,34.1,12.7,820.2,0.0,-1.3,332.2,341.9
2012-08-15T13:15:31,318.4,44.7,12.4728,34.1,12.3,820.2,0.0,3.0,327.2,335.5
2012-08-15T13:45:31,280.3,43.8,10.9208,33.2,13.1,820.5,0.0,-0.3,295.8,309.6
2012-08-15T14:00:32,284.8,40.9,11.2109,33.3,12.3,820.4,0.0,0.7,294.5,305.1
2012-08-15T14:15:31,317.3,41.2,12.6222,33.6,12.3,819.9,0.0,3.0,309.6,316.5
2012-08-15T14:30:32,303.4,46.3,11.8175,34.7,11.9,820.2,0.0,4.3,275.7,280.0
2012-08-15T14:45:31,715.4,52.5,27.7757,35.3,11.8,820.4,0.0,501.9,700.3,356.8
2012-08-15T15:00:31,272.9,43.6,10.4434,33.0,12.5,820.2,0.0,4.3,279.5,289.9
2012-08-15T15:15:31,189.5,38.2,7.1137,32.5,12.3,819.9,0.0,-1.3,191.5,205.5
2012-08-15T15:30:31,179.6,37.0,6.7715,32.3,12.7,819.7,0.0,0.7,192.8,204.0
2012-08-15T15:45:31,501.1,38.0,19.7605,32.7,12.5,820.1,0.0,475.8,505.6,245.1
2012-08-15T16:00:31,153.7,38.9,5.8340,32.6,12.4,820.5,0.0,-0.7,130.0,142.5
2012-08-15T16:15:32,72.4,34.6,2.6325,31.8,14.4,820.7,0.0,-1.7,55.9,65.0
2012-08-15T16:30:32,84.9,29.9,3.1685,28.3,23.2,821.6,0.0,0.0,79.8,82.1
2012-08-15T16:45:31,128.9,30.2,4.8442,28.0,24.0,822.0,0.0,-1.0,155.1,160.0
2012-08-15T17:00:31,177.6,29.5,6.1141,27.5,28.3,821.6,0.0,165.9,199.1,146.3
2012-08-15T17:15:31,141.5,29.0,4.7704,27.1,29.5,822.5,0.0,129.8,165.2,132.6
2012-08-15T17:30:31,127.1,28.0,4.1219,26.9,30.5,822.5,0.0,176.3,157.7,119.0
2012-08-15T17:45:31,66.6,26.4,2.3428,25.7,31.5,823.0,0.0,13.0,74.8,77.9
2012-08-16T06:15:31,66.8,14.3,2.3486,13.5,74.7,828.7,0.0,0.3,78.1,78.4
2012-08-16T06:30:31,81.4,14.9,2.9506,13.7,74.1,828.7,0.0,1.0,86.2,89.1
2012-08-16T06:45:32,82.2,14.7,3.0429,13.9,72.2,828.7,0.0,1.7,91.9,95.6
2012-08-16T07:00:31,164.6,16.0,5.7973,14.4,69.9,828.7,0.0,201.1,197.6,135.2
2012-08-16T07:15:31,228.8,19.0,8.2765,15.3,68.8,828.5,0.0,275.5,265.6,162.2
2012-08-16T07:30:31,277.4,21.2,10.4289,15.7,68.8,828.3,0.0,299.6,317.8,191.5
2012-08-16T07:45:31,180.5,22.5,7.3682,16.0,68.8,828.3,0.0,3.4,185.0,188.9
