Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp (W),Dry bulb temperature (degC),Relative humidity (%RH),Atmospheric pressure (mb),Precipitation (mm) accumulated daily total,Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Diffuse horizontal irradiance (W/m2)
2011-01-21T08:15:03,35.0,18.9,1.1342,17.7,96.0,1009.7,20.3,0.1,37.0,37.6
2011-01-21T08:25:03,21.0,19.0,0.6151,17.8,96.1,1009.9,20.3,0.1,22.5,22.8
2011-01-21T08:35:03,29.9,19.0,0.9888,17.8,96.0,1009.9,20.6,0.1,29.6,29.8
2011-01-21T09:10:03,29.3,18.9,0.9709,17.7,95.8,1010.2,21.1,0.1,34.2,34.6
2011-01-21T09:15:03,52.3,19.5,1.9691,17.7,95.8,1010.2,21.1,0.3,58.5,59.9
2011-01-21T09:20:03,35.0,19.5,1.2219,17.8,95.8,1010.4,21.1,0.3,36.7,37.8
2011-01-21T09:25:03,37.7,19.5,1.3228,17.8,95.7,1010.4,21.1,0.2,40.2,41.3
2011-01-21T09:30:03,45.1,19.1,1.6351,17.8,93.9,1010.4,21.1,0.1,46.7,47.6
2011-01-21T09:35:03,52.2,19.4,1.9673,17.8,93.9,1010.4,21.1,0.1,59.5,61.2
2011-01-21T09:40:03,42.1,19.0,1.5277,17.8,92.0,1010.3,21.1,-0.0,50.3,51.6
2011-01-21T09:45:03,54.2,18.7,2.1031,17.8,86.7,1010.3,21.1,-0.1,61.1,62.6
2011-01-21T09:50:03,41.8,18.9,1.5662,17.9,90.0,1010.2,21.1,0.0,47.2,48.3
2011-01-21T09:55:03,20.2,18.6,0.6341,17.8,88.2,1010.5,21.1,0.1,24.0,24.6
2011-01-21T10:00:03,58.3,18.2,2.2825,17.6,92.4,1011.0,23.7,-0.1,66.8,67.5
2011-01-21T10:05:03,59.1,18.7,2.2712,17.3,93.6,1011.0,24.1,0.1,69.8,70.5
2011-01-21T10:10:03,98.5,18.9,4.0976,17.2,89.1,1010.7,24.6,0.2,106.3,107.1
2011-01-21T10:15:03,96.3,19.2,3.8885,17.1,89.8,1010.5,24.7,0.2,108.4,109.7
2011-01-21T10:20:03,94.8,20.0,3.6896,17.1,92.0,1010.5,24.7,0.2,106.7,108.1
2011-01-21T10:25:03,130.4,20.7,5.2823,17.2,91.8,1010.5,24.7,0.5,132.0,134.2
2011-01-21T10:30:03,166.8,21.3,6.8176,17.3,91.3,1010.3,24.7,0.7,167.3,170.1
2011-01-21T10:35:03,184.7,21.7,7.6350,17.4,91.5,1010.2,24.7,0.6,178.1,181.1
2011-01-21T10:40:03,183.8,21.8,7.5684,17.4,90.8,1010.2,24.7,0.7,178.3,180.9
2011-01-21T10:45:03,155.9,21.7,6.1818,17.4,90.0,1010.1,24.7,0.6,166.3,168.3
2011-01-21T10:55:03,255.0,22.6,10.9172,17.5,89.5,1010.0,24.7,1.0,245.8,245.3
2011-01-21T11:00:03,202.6,23.4,8.3039,17.7,89.0,1009.9,24.7,1.1,204.3,204.1
2011-01-21T11:05:03,242.4,24.2,10.1099,17.8,89.5,1009.8,24.7,1.7,240.3,239.9
2011-01-21T11:10:03,234.8,25.0,9.8223,17.9,87.6,1009.8,24.7,1.3,244.0,243.9
2011-01-21T11:15:03,202.9,24.9,8.4148,18.0,87.2,1009.8,24.7,1.0,214.5,214.2
2011-01-21T11:20:03,272.9,25.7,11.5405,18.0,87.5,1009.8,24.7,1.2,296.5,296.3
2011-01-21T11:25:03,135.4,25.7,5.2543,18.1,87.9,1009.8,24.7,1.1,152.3,152.1
2011-01-21T11:30:03,215.4,24.9,8.8383,18.1,85.1,1009.6,24.7,0.9,230.7,230.2
2011-01-21T11:35:03,256.8,26.6,10.6066,18.2,86.5,1009.5,24.7,1.5,277.5,277.3
2011-01-21T11:40:03,259.8,26.8,10.9150,18.3,88.3,1009.4,24.7,2.0,262.5,262.7
2011-01-21T11:45:03,180.5,26.1,7.4585,18.4,83.4,1009.4,24.7,1.5,184.8,184.6
2011-01-21T11:50:03,224.8,25.8,9.5981,18.5,85.2,1009.3,24.8,1.3,230.2,230.6
2011-01-21T11:55:03,238.5,24.7,10.3643,18.6,85.8,1009.3,24.8,1.1,247.3,248.6
2011-01-21T12:00:03,174.1,23.2,7.4126,18.6,88.0,1009.2,24.8,0.6,187.1,188.2
2011-01-21T12:05:03,167.9,22.8,7.1189,18.6,84.0,1009.1,24.8,0.6,186.1,186.8
2011-01-21T12:10:03,216.1,22.5,9.4245,18.5,85.8,1009.1,24.8,0.7,231.6,232.7
2011-01-21T12:15:03,252.4,22.7,11.2773,18.5,84.8,1008.9,24.8,0.7,244.3,245.9
2011-01-21T12:20:03,288.1,23.5,12.9211,18.5,86.9,1008.8,24.8,0.6,301.0,302.7
2011-01-21T12:25:03,304.9,23.4,13.3156,18.4,83.3,1008.6,24.8,1.4,319.2,320.2
2011-01-21T12:30:03,244.8,22.7,10.5057,18.3,83.3,1008.6,24.8,0.6,267.0,268.5
2011-01-21T12:35:03,263.3,22.8,11.1203,18.4,82.1,1008.5,24.8,0.7,253.4,254.8
2011-01-21T12:45:03,455.1,28.0,19.9300,18.7,81.2,1008.2,24.8,7.3,414.2,413.7
2011-01-21T12:50:03,317.2,28.5,13.3884,18.9,79.1,1008.1,24.8,3.4,299.1,299.6
2011-01-21T12:55:03,460.7,30.5,19.5694,19.0,79.5,1008.1,24.8,7.8,460.4,457.8
2011-01-21T13:00:03,278.8,29.9,11.7991,19.2,80.2,1008.1,24.8,2.5,271.1,271.7
2011-01-21T13:05:03,160.5,27.5,6.3397,19.1,79.5,1008.0,24.8,1.4,188.6,188.6
2011-01-21T13:10:03,74.8,25.0,2.6573,19.1,77.7,1007.9,24.8,0.7,77.4,77.5
2011-01-21T13:15:03,123.4,23.8,4.7914,18.9,76.2,1007.8,24.8,0.6,125.0,125.0
2011-01-21T13:20:03,162.9,23.9,6.6198,18.7,77.7,1007.5,24.8,0.9,140.4,141.1
2011-01-21T13:25:03,249.7,24.2,10.5711,18.7,80.6,1007.4,24.8,1.2,248.5,249.0
2011-01-21T13:30:03,175.3,23.6,7.1468,18.8,81.9,1007.3,24.8,1.0,177.9,178.1
2011-01-21T13:35:03,194.7,24.0,8.1758,18.7,82.3,1007.4,24.8,1.0,204.3,204.4
2011-01-21T13:40:03,119.2,22.0,4.7844,18.4,85.6,1007.4,24.8,0.7,123.1,123.2
2011-01-21T13:45:03,108.8,21.2,4.2841,18.1,88.5,1007.4,24.8,0.5,113.4,113.4
2011-01-21T13:50:03,84.2,20.5,3.2659,17.9,89.0,1007.5,24.8,0.4,94.6,94.7
2011-01-21T13:55:03,56.8,19.9,2.1074,17.7,89.0,1007.6,24.8,0.3,62.3,62.3
2011-01-21T14:00:03,49.6,18.9,1.8033,17.0,89.7,1007.7,24.8,0.3,53.6,53.6
2011-01-21T14:05:03,54.5,18.7,2.0119,16.8,90.9,1007.8,24.8,0.2,58.6,58.6
2011-01-21T14:10:03,38.6,18.5,1.3356,16.7,91.0,1007.7,24.8,0.2,41.8,41.8
2011-01-21T14:15:03,68.1,18.5,2.6399,16.7,90.7,1007.5,24.8,0.2,72.1,72.3
2011-01-21T14:20:03,53.2,18.2,1.9842,16.6,91.8,1007.5,24.8,-0.1,56.2,56.5
2011-01-21T14:25:03,58.7,17.9,2.2459,16.5,92.1,1007.5,24.8,-0.1,61.2,61.6
2011-01-21T14:30:03,65.5,17.9,2.5574,16.5,92.7,1007.3,24.8,-0.1,68.6,69.3
2011-01-21T14:35:03,38.7,17.6,1.3753,16.4,92.5,1007.3,24.8,-0.1,39.9,40.4
2011-01-21T14:40:03,66.7,17.7,2.5923,16.3,92.5,1007.2,24.8,-0.1,72.1,73.2
2011-01-21T14:45:03,55.1,17.5,2.0557,16.2,92.4,1007.1,24.8,0.0,59.7,60.4
2011-01-21T14:50:03,48.7,17.5,1.7962,16.1,92.3,1007.1,24.8,-0.0,51.7,52.2
2011-01-21T14:55:03,53.0,17.4,1.9746,16.1,92.1,1007.1,24.8,-0.1,56.8,57.5
2011-01-21T15:00:03,55.0,17.4,1.9934,16.0,92.2,1007.1,24.8,-0.1,59.0,59.7
2011-01-21T15:05:03,42.6,17.3,1.4714,16.0,92.5,1007.0,24.8,-0.1,44.3,44.7
2011-01-21T15:10:03,62.7,17.3,2.3761,15.9,92.2,1006.9,24.8,-0.0,68.5,69.3
2011-01-21T15:15:03,67.6,17.4,2.6061,15.9,92.7,1007.1,24.8,-0.1,71.6,72.3
2011-01-21T15:20:03,37.0,17.2,1.2712,16.0,91.3,1007.2,24.8,-0.1,39.0,39.2
2011-01-21T15:25:03,39.5,17.2,1.3811,16.0,90.7,1007.2,24.8,-0.0,42.9,43.2
2011-01-21T15:30:03,27.0,17.0,0.8306,15.9,90.9,1007.2,24.8,-0.1,29.0,29.1
2011-01-21T15:35:03,34.2,16.6,1.1494,15.5,92.1,1007.5,24.8,-0.1,35.7,35.9
